SalePrice,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,SqFtFinBasement,SqFtTotLiving_sqrt,x0_Floor_Wall,x0_Gravity,x0_Heat_Pump,x0_Hot_Water,x0_NA,x0_Other,x0_Radiant
470000.0,0,0,200,680,44.721359549995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590000.0,70,0,0,0,38.72983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845000.0,0,0,0,0,49.79959839195493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790000.0,80,140,0,0,49.69909455915671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775000.0,0,0,0,0,40.3732584763727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439950.0,0,0,280,0,41.352146256270665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435000.0,150,0,0,0,45.71651780264984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510000.0,0,0,150,0,51.18593556827891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680000.0,110,0,0,0,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374000.0,0,0,0,0,35.77708763999664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367000.0,0,0,390,0,26.645825188948457,0.0,1.0,0.0,0.0,0.0,0.0,0.0
755000.0,160,0,0,0,39.242833740697165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830000.0,40,0,0,0,52.91502622129181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750000.0,0,0,260,410,34.49637662132068,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355000.0,40,0,60,0,35.35533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490000.0,0,0,300,0,47.22287581247038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792000.0,0,90,220,800,41.83300132670378,0.0,0.0,0.0,1.0,0.0,0.0,0.0
580000.0,140,0,0,840,40.98780306383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819000.0,40,0,230,1270,58.137767414994535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720000.0,0,0,0,500,39.496835316262995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442000.0,0,0,0,0,46.04345773288535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250000.0,84,0,0,0,28.635642126552707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522000.0,0,0,100,1000,48.062459362791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000.0,80,0,0,0,56.65686189686118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535000.0,150,0,0,0,50.695167422546305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480000.0,0,0,0,680,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225000.0,280,0,0,0,37.94733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820000.0,20,0,130,870,44.721359549995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153843.0,0,0,0,0,45.387222871640866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710000.0,60,0,0,720,44.384682042344295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749950.0,200,0,630,500,40.8656334834051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861000.0,60,0,100,710,39.496835316262995,0.0,0.0,0.0,1.0,0.0,0.0,0.0
539995.0,0,0,120,0,49.8998997994986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518500.0,80,0,0,0,52.91502622129181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630000.0,40,0,110,340,40.24922359499622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850000.0,60,0,0,0,48.98979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677000.0,90,0,0,0,49.193495504995376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601000.0,30,0,60,830,45.16635916254486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030000.0,130,0,490,0,50.99019513592785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675000.0,50,0,340,1300,52.72570530585627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539000.0,270,0,0,0,44.384682042344295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709000.0,0,0,110,680,50.59644256269407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287500.0,60,0,0,0,27.748873851023216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525000.0,0,0,0,0,29.154759474226502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423000.0,0,0,0,0,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405000.0,200,0,300,0,45.05552130427524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387000.0,0,0,0,700,45.05552130427524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455000.0,0,0,0,500,37.14835124201342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675000.0,70,0,0,0,35.21363372331802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505000.0,0,0,0,0,44.27188724235731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950000.0,220,0,0,450,43.70354676682432,0.0,0.0,0.0,1.0,0.0,0.0,0.0
629500.0,0,0,0,0,34.351128074635334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
935000.0,70,0,210,380,48.47679857416329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650000.0,138,0,440,1510,59.665735560705194,0.0,0.0,0.0,1.0,0.0,0.0,0.0
410000.0,0,0,440,0,44.15880433163923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395000.0,0,0,0,0,41.47288270665544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375000.0,0,0,0,0,37.54996671103717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125000.0,150,0,420,0,55.67764362830022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620000.0,60,0,0,0,49.8998997994986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199000.0,180,0,480,860,59.49789912257407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508400.0,140,0,0,0,48.98979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579000.0,0,0,0,900,45.4972526643093,0.0,0.0,1.0,0.0,0.0,0.0,0.0
750000.0,80,0,0,0,46.04345773288535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480100.0,0,0,300,0,32.71085446759225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399900.0,0,0,220,720,48.16637831516918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,110,0,0,400,46.04345773288535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393223.0,90,0,0,0,39.11521443121589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000.0,0,0,230,837,56.36488268416781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420000.0,0,0,0,0,42.190046219457976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515000.0,0,0,1160,990,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650000.0,190,0,80,480,44.384682042344295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835000.0,50,0,190,410,48.98979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374950.0,0,0,0,0,43.86342439892262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780000.0,0,0,220,480,38.2099463490856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540000.0,0,0,0,0,33.015148038438355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805000.0,50,0,0,0,51.088159097779204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435000.0,100,0,0,0,43.70354676682432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349950.0,190,0,0,0,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763000.0,0,0,560,780,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926500.0,120,0,312,1170,51.96152422706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350000.0,90,0,0,0,33.91164991562634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855000.0,50,0,0,0,56.83308895353129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125000.0,110,0,0,0,65.72670690061993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325000.0,0,0,150,0,36.742346141747674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345000.0,0,0,0,0,43.243496620879306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710000.0,50,0,240,850,46.04345773288535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403500.0,0,0,0,0,40.496913462633174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425000.0,0,0,0,0,44.384682042344295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795000.0,0,0,110,1170,48.373546489791295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825000.0,60,0,120,780,47.01063709417264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275000.0,50,0,570,0,70.49822692805827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975000.0,0,0,200,910,48.373546489791295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270500.0,100,0,0,0,33.91164991562634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272000.0,0,0,0,0,30.659419433511783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190000.0,130,0,0,0,36.3318042491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,240,0,0,0,30.166206257996713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420000.0,0,0,0,0,37.416573867739416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630000.0,0,40,0,0,36.193922141707716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735000.0,0,0,0,0,40.74309757492672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450000.0,40,0,240,1080,56.92099788303083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350000.0,0,0,0,0,32.4037034920393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510000.0,280,0,0,420,42.07136793592526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549500.0,40,0,270,0,49.09175083453431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583.0,60,0,0,0,39.496835316262995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750000.0,0,0,60,820,51.76871642217914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420000.0,0,40,0,0,28.106938645110393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850000.0,0,0,440,0,46.04345773288535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088000.0,0,0,0,0,55.94640292279746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,0,0,460,580,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550000.0,60,0,180,0,30.166206257996713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522000.0,40,0,1080,0,42.5440947723653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632000.0,0,0,0,0,33.61547262794322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,80,0,0,0,34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595000.0,180,0,790,760,46.475800154489,0.0,0.0,1.0,0.0,0.0,0.0,0.0
718000.0,0,0,0,500,38.98717737923585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475995.0,0,0,0,0,48.373546489791295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,0,0,250,0,36.87817782917155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770000.0,0,0,160,400,37.416573867739416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710000.0,0,0,130,330,37.94733192202055,0.0,0.0,1.0,0.0,0.0,0.0,0.0
570000.0,270,0,270,830,49.9799959983992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467000.0,0,0,190,420,43.12771730569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,0,410,0,100,42.190046219457976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710000.0,0,0,400,1100,54.22176684690383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339000.0,50,0,0,0,37.14835124201342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505000.0,80,0,0,0,34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939000.0,280,0,190,0,51.57518783291051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665000.0,0,0,0,310,40.74309757492672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402000.0,0,50,130,0,37.54996671103717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404000.0,0,0,0,0,34.49637662132068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630000.0,40,0,0,0,43.12771730569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340000.0,0,0,0,0,32.71085446759225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672000.0,150,0,0,0,40.98780306383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695000.0,0,0,100,940,48.27007354458868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750000.0,140,0,0,0,37.94733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040000.0,80,40,0,950,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915000.0,416,0,0,0,63.72597586541927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725000.0,90,0,0,0,40.124805295477756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580000.0,302,0,0,906,43.034869582700026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120000.0,70,0,180,1120,53.19774431308154,0.0,0.0,0.0,1.0,0.0,0.0,0.0
910000.0,50,0,0,1030,45.387222871640866,1.0,0.0,0.0,0.0,0.0,0.0,0.0
723000.0,0,0,0,600,37.68288736283355,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545000.0,60,0,400,0,33.76388603226827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417500.0,0,0,475,650,44.04543109109048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425000.0,0,0,190,330,39.6232255123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,0,0,310,0,50.299105359837164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720000.0,0,0,190,900,50.89204259999789,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820000.0,0,0,150,570,50.695167422546305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495000.0,40,0,100,0,49.193495504995376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488000.0,0,0,290,400,41.23105625617661,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410000.0,0,0,230,0,35.63705936241092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853000.0,180,0,0,0,41.47288270665544,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1120000.0,120,0,100,0,55.136195008360886,0.0,0.0,1.0,0.0,0.0,0.0,0.0
450000.0,80,0,330,620,51.96152422706632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226697.0,150,0,190,0,42.661458015403085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,0,520,750,38.72983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660000.0,0,0,420,0,30.983866769659336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507000.0,0,0,0,0,38.2099463490856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625000.0,0,0,0,620,35.21363372331802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481950.0,0,0,0,650,41.23105625617661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,110,0,0,0,37.013511046643494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775000.0,0,0,0,300,43.93176527297759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705000.0,90,0,260,0,40.74309757492672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384500.0,0,0,160,0,35.77708763999664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,50,0,0,0,50.89204259999789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575000.0,0,0,0,0,39.370039370059054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335000.0,50,0,0,490,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,110,0,0,260,39.6232255123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050000.0,20,0,500,670,50.39841267341661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299000.0,0,0,0,0,25.88435821108957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535000.0,100,0,200,0,39.242833740697165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790000.0,0,0,320,580,42.190046219457976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599950.0,400,0,0,0,40.3732584763727,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050000.0,0,0,230,750,54.405882034941776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652000.0,0,0,180,0,32.863353450309965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150000.0,0,112,830,0,57.358521598799946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0,400,0,0,36.742346141747674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646000.0,0,0,270,1450,55.31726674375732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585000.0,50,0,400,0,35.4964786985977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357000.0,0,0,0,0,37.94733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415000.0,0,0,0,0,38.600518131237564,0.0,0.0,1.0,0.0,0.0,0.0,0.0
479950.0,0,0,0,0,41.593268686170845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0,100,240,0,36.46916505762094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365000.0,0,0,0,0,46.151923036857305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455000.0,180,0,0,0,34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385000.0,0,0,0,600,42.5440947723653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610000.0,0,0,220,400,36.3318042491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120000.0,130,0,980,720,67.82329983125268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610000.0,160,0,0,0,45.27692569068709,0.0,0.0,1.0,0.0,0.0,0.0,0.0
485000.0,0,0,0,0,30.822070014844883,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674000.0,60,0,180,0,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900000.0,870,0,0,740,53.75872022286245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590000.0,100,0,0,1100,47.958315233127195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700000.0,0,0,60,860,41.47288270665544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460000.0,0,0,100,0,50.39841267341661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629300.0,210,0,0,0,51.38093031466052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413000.0,90,0,0,0,41.23105625617661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827200.0,0,0,0,0,45.16635916254486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655000.0,80,0,420,930,59.07622195096772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765000.0,0,0,220,0,41.83300132670378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690000.0,0,0,40,290,39.6232255123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645000.0,0,0,70,0,42.42640687119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926000.0,205,0,0,0,51.76871642217914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445000.0,0,0,0,0,33.46640106136302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,0,0,150,200,41.352146256270665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
933000.0,0,0,60,780,45.4972526643093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630000.0,30,0,170,910,49.59838707054898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452000.0,120,0,0,0,47.644516998286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000.0,0,0,500,0,40.24922359499622,0.0,0.0,1.0,0.0,0.0,0.0,0.0
625000.0,30,0,0,780,39.496835316262995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610000.0,70,0,120,590,42.07136793592526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420000.0,0,0,0,0,41.95235392680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445000.0,110,0,0,0,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000.0,70,0,220,620,45.60701700396552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420000.0,70,0,290,0,41.71330722922842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358000.0,0,0,150,1000,45.8257569495584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396000.0,0,0,110,200,29.664793948382652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770000.0,0,0,40,0,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405000.0,0,0,50,310,40.124805295477756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899950.0,0,0,1020,1510,54.954526656136345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343000.0,0,0,0,0,34.20526275297414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520000.0,0,0,110,460,40.98780306383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960013.0,0,0,560,1730,58.82176467941097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000.0,170,0,0,0,45.387222871640866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325000.0,0,0,0,0,31.144823004794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613000.0,0,0,520,0,39.6232255123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399000.0,160,0,0,0,38.98717737923585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770000.0,50,0,120,0,45.27692569068709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494950.0,0,0,300,0,43.93176527297759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785000.0,0,0,450,400,39.87480407475377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665000.0,0,250,0,0,42.190046219457976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994500.0,170,0,0,0,51.57518783291051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925000.0,120,0,0,0,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050000.0,0,0,430,1300,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258000.0,90,0,340,0,32.863353450309965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330000.0,0,0,0,0,34.64101615137755,1.0,0.0,0.0,0.0,0.0,0.0,0.0
537500.0,0,0,450,0,44.721359549995796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305000.0,0,0,0,0,34.20526275297414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455000.0,0,0,200,0,42.42640687119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765000.0,100,0,0,0,47.853944456021594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444000.0,0,0,90,1010,44.94441010848846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860000.0,0,0,0,680,42.42640687119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383000.0,0,0,0,0,35.91656999213594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725000.0,0,0,100,800,44.49719092257398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350000.0,0,50,0,0,27.748873851023216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750000.0,0,0,350,760,47.22287581247038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810000.0,0,0,40,900,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055000.0,0,0,630,1000,46.9041575982343,0.0,0.0,0.0,1.0,0.0,0.0,0.0
387000.0,100,0,210,1010,47.01063709417264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490000.0,0,0,260,1010,46.9041575982343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
345000.0,0,0,0,610,41.47288270665544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575000.0,70,0,120,0,57.271284253105414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989000.0,50,0,620,1150,55.49774770204643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675000.0,90,0,0,0,40.98780306383839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685000.0,60,0,130,0,32.4037034920393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548000.0,0,0,100,0,30.166206257996713,0.0,0.0,0.0,1.0,0.0,0.0,0.0
370000.0,70,0,0,0,31.304951684997057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365000.0,0,0,260,0,39.6232255123179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725000.0,0,0,0,0,55.136195008360886,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620000.0,0,0,440,1140,49.69909455915671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0,0,120,630,41.352146256270665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550000.0,0,0,100,600,41.352146256270665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537000.0,40,0,0,0,34.058772731852805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0,0,243,0,33.76388603226827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660000.0,0,0,0,0,46.69047011971501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825000.0,50,0,0,0,45.27692569068709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,400,0,1010,1460,54.12947441089743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566500.0,0,0,600,1090,46.69047011971501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939000.0,0,0,90,660,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520000.0,0,0,0,0,36.3318042491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370000.0,0,0,250,0,34.92849839314596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915000.0,0,0,460,0,45.16635916254486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635000.0,0,0,210,760,46.9041575982343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294000.0,0,0,0,0,27.92848008753788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435000.0,200,0,230,550,44.04543109109048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650000.0,270,0,80,0,48.27007354458868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950000.0,140,0,0,0,49.59838707054898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175000.0,90,0,440,480,59.665735560705194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670000.0,70,0,0,510,49.39635614091387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500000.0,50,0,140,510,46.58325879540846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,0,0,0,0,37.416573867739416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525000.0,0,0,80,300,38.07886552931954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
